year, month, day, dow, hol, ObsCode, dcnn,Pstn,Tdry,RH,N8,rd,sss
1942,09,08,2_tu,x,"PktReg",5578,1023.9,16.3,75,x,1,x
1942,09,09,3_we,x,"PktReg",5578,1023.5,15.7,92,x,0,x
1942,09,10,4_th,x,"PktReg",5578,1029.3,17.3,74,x,0,x
1942,09,11,5_fr,x,"PktReg",5578,1022.0,14.1,84,x,0,x
1942,09,12,6_sa,x,"PktReg",5578,1020.1,16.5,83,x,0,x
1942,09,13,7_su,x,"PktReg",5578,1022.6,15.6,80,x,0,x
1942,09,14,1_mo,x,"PktReg",5578,1020.6,14.9,88,x,0,x
1942,09,15,2_tu,x,"PktReg",5578,1017.7,14.2,70,x,0,x
1942,09,16,3_we,x,"PktReg",5578,1022.8,13.3,71,x,0,x
1942,09,17,4_th,x,"PktReg",5578,1018.7,14.8,88,x,0,x
1942,09,18,5_fr,x,"PktReg",5578,1017.5,16.9,80,x,0,x
1942,09,19,6_sa,x,"PktReg",5578,1013.1,13.8,89,x,1,x
1942,09,20,7_su,x,"PktReg",5578,1002.3,17.1,95,x,1,x
1942,09,21,1_mo,x,"PktReg",5578,997.4,14.1,94,x,1,x
1942,09,22,2_tu,x,"PktReg",5578,995.9,13.0,75,x,0,x
1942,09,23,3_we,x,"PktReg",5578,994.8,14.4,76,x,1,x
1942,09,24,4_th,x,"PktReg",5578,993.2,14.2,70,x,0,x
1942,09,25,5_fr,x,"PktReg",5578,999.1,11.0,79,x,0,x
1942,09,26,6_sa,x,"PktReg",5578,1006.7,9.3,83,x,0,x
1942,09,27,7_su,x,"PktReg",5578,1008.7,10.2,87,x,0,x
1942,09,28,1_mo,x,"PktReg",5578,997.2,8.4,95,x,1,x
1942,09,29,2_tu,x,"PktReg",5578,991.4,10.9,92,x,1,x
1942,09,30,3_we,x,"PktReg",5578,1006.7,11.6,95,x,0,x
1942,10,01,4_th,x,"PktReg",5578,1013.9,16.3,81,x,0,x
1942,10,02,5_fr,x,"PktReg",5578,1025.0,10.9,82,x,0,x
1942,10,03,6_sa,x,"PktReg",5578,1022.8,12.3,78,x,0,x
1942,10,04,7_su,x,"PktReg",5578,1014.3,11.3,100,x,0,x
1942,10,05,1_mo,x,"PktReg",5578,1012.4,14.4,97,x,1,x
1942,10,06,2_tu,x,"PktReg",5578,1022.0,11.6,69,x,1,x
1942,10,07,3_we,x,"PktReg",5578,1015.7,13.6,97,x,1,x
1942,10,08,4_th,x,"PktReg",5578,1007.4,14.2,93,x,1,x
1942,10,09,5_fr,x,"PktReg",5578,1017.8,10.4,78,x,0,x
1942,10,10,6_sa,x,"PktReg",5578,1005.7,14.2,86,x,1,x
1942,10,11,7_su,x,"PktReg",5578,1017.4,10.8,67,x,0,x
1942,10,12,1_mo,x,"PktReg",5578,1020.2,7.3,87,x,1,x
1942,10,13,2_tu,x,"PktReg",5578,1020.4,10.7,81,x,0,x
1942,10,14,3_we,x,"PktReg",5578,1019.1,14.1,86,x,1,x
1942,10,15,4_th,x,"PktReg",5578,1020.0,11.9,73,x,0,x
1942,10,16,5_fr,x,"PktReg",5578,1023.3,12.1,79,x,0,x
1942,10,17,6_sa,x,"PktReg",5578,1020.9,11.8,86,x,0,x
1942,10,18,7_su,x,"PktReg",5578,1015.4,14.2,88,x,1,x
1942,10,19,1_mo,x,"PktReg",5578,1017.7,12.7,94,x,0,x
1942,10,20,2_tu,x,"PktReg",5578,1013.8,12.3,92,x,1,x
1942,10,21,3_we,x,"PktReg",5578,1017.0,10.7,76,x,1,x
1942,10,22,4_th,x,"PktReg",5578,1013.5,14.2,89,x,0,x
1942,10,23,5_fr,x,"PktReg",5578,1012.1,16.0,86,x,1,x
1942,10,24,6_sa,x,"PktReg",5578,1003.0,11.3,84,x,1,x
1942,10,25,7_su,x,"PktReg",5578,1000.5,4.3,92,x,1,x
1942,10,26,1_mo,x,"PktReg",5578,989.8,7.4,96,x,1,x
1942,10,27,2_tu,x,"PktReg",5578,993.3,4.2,93,x,1,x
1942,10,28,3_we,x,"PktReg",5578,999.7,3.1,100,x,0,x
1942,10,29,4_th,x,"PktReg",5578,998.0,5.7,96,x,1,x
1942,10,30,5_fr,x,"PktReg",5578,997.6,9.1,94,x,1,x
1942,10,31,6_sa,x,"PktReg",5578,1001.2,7.6,83,x,1,x
1942,11,01,7_su,x,"PktReg",5578,1002.5,5.7,93,x,1,x
1942,11,02,1_mo,x,"PktReg",5578,1010.0,3.6,81,x,1,x
1942,11,03,2_tu,x,"PktReg",5578,1009.8,6.5,89,x,0,x
1942,11,04,3_we,x,"PktReg",5578,1014.6,2.0,97,x,1,x
1942,11,05,4_th,x,"PktReg",5578,1002.4,7.2,98,x,1,x
1942,11,06,5_fr,x,"PktReg",5578,1004.5,7.3,82,x,1,x
1942,11,07,6_sa,x,"PktReg",5578,1004.8,10.7,95,x,0,x
1942,11,08,7_su,x,"PktReg",5578,1016.1,4.8,90,x,0,x
1942,11,09,1_mo,x,"PktReg",5578,1027.2,1.5,93,x,0,x
1942,11,10,2_tu,x,"PktReg",5578,1023.5,7.1,89,x,0,x
1942,11,11,3_we,x,"PktReg",5578,1025.8,1.0,97,x,0,x
1942,11,12,4_th,x,"PktReg",5578,1017.8,3.6,96,x,1,x
1942,11,13,5_fr,x,"PktReg",5578,1028.2,6.3,93,x,0,x
1942,11,14,6_sa,x,"PktReg",5578,1033.7,1.0,94,x,0,x
1942,11,15,7_su,x,"PktReg",5578,1028.9,7.4,97,x,0,x
1942,11,16,1_mo,x,"PktReg",5578,1029.5,5.8,85,x,0,x
1942,11,17,2_tu,x,"PktReg",5578,1031.2,2.9,79,x,0,x
1942,11,18,3_we,x,"PktReg",5578,1026.3,6.6,82,x,0,x
1942,11,19,4_th,x,"PktReg",5578,1027.3,7.5,87,x,0,x
1942,11,20,5_fr,x,"PktReg",5578,1026.4,7.4,80,x,0,x
1942,11,21,6_sa,x,"PktReg",5578,1025.1,7.1,82,x,0,x
1942,11,22,7_su,x,"PktReg",5578,1032.8,-0.3,85,x,0,x
1942,11,23,1_mo,x,"PktReg",5578,1030.8,0.3,85,x,0,x
1942,11,24,2_tu,x,"PktReg",5578,1035.8,4.3,94,x,0,x
1942,11,25,3_we,x,"PktReg",5578,1034.4,7.3,89,x,0,x
1942,11,26,4_th,x,"PktReg",5578,1032.3,6.1,88,x,1,x
1942,11,27,5_fr,x,"PktReg",5578,1023.8,6.6,93,x,1,x
1942,11,28,6_sa,x,"PktReg",5578,1018.8,5.8,83,x,0,x
1942,11,29,7_su,x,"PktReg",5578,1013.3,4.4,79,x,0,x
1942,11,30,1_mo,x,"PktReg",5578,1015.8,4.8,90,x,0,x
1942,12,01,2_tu,x,"PktReg",5578,1006.2,6.7,84,x,1,x
1942,12,02,3_we,x,"PktReg; NCEP analysis led to pressure change from 29.504/1003.0 to 29.804/1013.2",5578,1009.3,3.1,86,x,0,x
1942,12,03,4_th,x,"PktReg",5578,1016.2,1.1,77,x,1,x
1942,12,04,5_fr,x,"PktReg",5578,1017.7,6.8,87,x,1,x
1942,12,05,6_sa,x,"PktReg",5578,996.5,6.9,90,x,1,x
1942,12,06,7_su,x,"PktReg",5578,1013.3,7.0,84,x,0,x
1942,12,07,1_mo,x,"PktReg",5578,1016.4,10.1,81,x,1,x
1942,12,08,2_tu,x,"PktReg",5578,1019.2,10.3,89,x,0,x
1942,12,09,3_we,x,"PktReg",5578,1017.6,9.1,81,x,1,x
1942,12,10,4_th,x,"PktReg",5578,1008.5,11.5,90,x,1,x
1942,12,11,5_fr,x,"PktReg",5578,995.3,10.9,88,x,1,x
1942,12,12,6_sa,x,"PktReg",5578,1010.2,5.5,94,x,1,x
1942,12,13,7_su,x,"PktReg",5578,1004.9,11.3,86,x,1,x
1942,12,14,1_mo,x,"PktReg",5578,1004.2,10.4,87,x,1,x
1942,12,15,2_tu,x,"PktReg",5578,995.7,8.3,92,x,1,x
1942,12,16,3_we,x,"PktReg",5578,996.8,9.9,84,x,1,x
1942,12,17,4_th,x,"PktReg",5578,991.4,10.2,87,x,1,x
1942,12,18,5_fr,x,"PktReg",5578,996.1,7.9,99,x,1,x
1942,12,19,6_sa,x,"PktReg",5578,1003.8,6.1,95,x,1,x
1942,12,20,7_su,x,"PktReg",5578,1015.4,4.6,92,x,1,x
1942,12,21,1_mo,x,"PktReg",5578,1016.9,11.5,90,x,1,x
1942,12,22,2_tu,x,"PktReg",5578,1011.1,10.6,90,x,0,x
1942,12,23,3_we,x,"PktReg",5578,1033.6,0.2,95,x,0,x
1942,12,24,4_th,XE,"PktReg",5578,1027.5,6.3,93,x,0,x
1942,12,25,5_fr,XD,"PktReg",5578,1026.0,1.6,90,x,0,x
1942,12,26,6_sa,XB,"PktReg",5578,1026.1,2.2,94,x,0,x
1942,12,27,7_su,x,"PktReg",5578,1026.3,2.0,94,x,0,x
1942,12,28,1_mo,x,"PktReg",5578,1021.6,4.6,88,x,1,x
1942,12,29,2_tu,x,"PktReg",5578,1008.0,4.1,77,x,0,x
1942,12,30,3_we,x,"PktReg",5578,1017.9,0.9,88,x,1,x
1942,12,31,4_th,NE,"PktReg",5578,1007.7,4.7,94,x,1,x
1943,01,01,5_fr,NY,"PktReg",5578,995.5,7.6,96,x,1,x
1943,01,02,6_sa,x,"PktReg",5578,1003.3,3.8,71,x,1,x
1943,01,03,7_su,x,"PktReg",5578,1012.9,0.9,82,x,0,x
1943,01,04,1_mo,x,"PktReg",5578,1012.6,-0.9,77,x,1,x
1943,01,05,2_tu,x,"PktReg",5578,1008.2,-0.1,95,x,1,x
1943,01,06,3_we,x,"PktReg",5578,1005.2,3.7,93,x,1,x
1943,01,07,4_th,x,"PktReg",5578,1004.3,2.9,96,x,0,x
1943,01,08,5_fr,x,"PktReg",5578,1014.2,-0.9,95,x,0,x
1943,01,09,6_sa,x,"PktReg",5578,1018.9,-0.1,82,x,1,x
1943,01,10,7_su,x,"PktReg",5578,1006.2,2.4,95,x,1,x
1943,01,11,1_mo,x,"PktReg",5578,991.5,8.6,88,x,1,x
1943,01,12,2_tu,x,"PktReg",5578,973.5,8.7,87,x,1,x
1943,01,13,3_we,x,"PktReg",5578,993.7,4.6,87,x,1,x
1943,01,14,4_th,x,"PktReg",5578,983.0,4.8,92,x,0,x
1943,01,15,5_fr,x,"PktReg",5578,1002.6,5.4,80,x,1,x
1943,01,16,6_sa,x,"PktReg",5578,1010.0,2.4,96,x,0,x
1943,01,17,7_su,x,"PktReg",5578,1002.2,5.5,87,x,0,x
1943,01,18,1_mo,x,"PktReg",5578,1006.2,2.0,97,x,1,x
1943,01,19,2_tu,x,"PktReg",5578,1006.0,7.3,97,x,1,x
1943,01,20,3_we,x,"PktReg",5578,1001.8,10.1,83,x,1,x
1943,01,21,4_th,x,"PktReg",5578,1002.0,8.6,83,x,1,x
1943,01,22,5_fr,x,"PktReg",5578,1000.7,8.6,95,x,1,x
1943,01,23,6_sa,x,"PktReg",5578,1012.6,7.2,85,x,0,x
1943,01,24,7_su,x,"PktReg",5578,1026.1,-1.6,100,x,0,x
1943,01,25,1_mo,x,"PktReg; min temp in register 30.1; changed to 29.2",5578,1017.7,5.9,81,x,1,x
1943,01,26,2_tu,x,"PktReg",5578,1021.2,6.2,93,x,1,x
1943,01,27,3_we,x,"PktReg",5578,1023.9,6.8,89,x,0,x
1943,01,28,4_th,x,"PktReg",5578,1014.1,10.8,91,x,1,x
1943,01,29,5_fr,x,"PktReg",5578,1001.5,8.6,86,x,1,x
1943,01,30,6_sa,x,"PktReg",5578,984.5,8.4,90,x,1,x
1943,01,31,7_su,x,"PktReg",5578,982.5,10.8,86,x,1,x
1943,02,01,1_mo,x,"PktReg",5578,990.7,7.3,80,x,1,x
1943,02,02,2_tu,x,"PktReg",5578,998.7,7.2,75,x,1,x
1943,02,03,3_we,x,"PktReg",5578,1008.6,4.9,82,x,0,x
1943,02,04,4_th,x,"PktReg",5578,1017.1,3.7,81,x,0,x
1943,02,05,5_fr,x,"PktReg",5578,1020.9,6.4,83,x,1,x
1943,02,06,6_sa,x,"PktReg",5578,1006.2,8.9,85,x,0,x
1943,02,07,7_su,x,"PktReg",5578,1017.3,4.3,86,x,0,x
1943,02,08,1_mo,x,"PktReg",5578,1023.7,2.4,60,x,1,x
1943,02,09,2_tu,x,"PktReg",5578,987.7,5.9,90,x,1,x
1943,02,10,3_we,x,"PktReg",5578,1005.6,5.9,77,x,1,x
1943,02,11,4_th,x,"PktReg",5578,1015.4,9.4,90,x,0,x
1943,02,12,5_fr,x,"PktReg",5578,1016.1,10.3,84,x,0,x
1943,02,13,6_sa,x,"PktReg",5578,1025.0,6.8,64,x,0,x
1943,02,14,7_su,x,"PktReg",5578,1020.9,9.7,86,x,1,x
1943,02,15,1_mo,x,"PktReg",5578,1007.8,7.7,70,x,1,x
1943,02,16,2_tu,x,"PktReg",5578,1024.9,4.6,69,x,0,x
1943,02,17,3_we,x,"PktReg",5578,1035.3,1.9,91,x,0,x
1943,02,18,4_th,x,"PktReg",5578,1034.3,8.5,85,x,0,x
1943,02,19,5_fr,x,"PktReg",5578,1034.9,0.4,95,x,0,x
1943,02,20,6_sa,x,"PktReg",5578,1034.4,5.5,89,x,0,x
1943,02,21,7_su,x,"PktReg",5578,1033.8,5.6,88,x,0,x
1943,02,22,1_mo,x,"PktReg",5578,1028.2,3.2,91,x,0,x
1943,02,23,2_tu,x,"PktReg",5578,1027.4,2.9,89,x,0,x
1943,02,24,3_we,x,"PktReg",5578,1027.0,3.6,85,x,0,x
1943,02,25,4_th,x,"PktReg",5578,1021.8,5.5,97,x,1,x
1943,02,26,5_fr,x,"PktReg",5578,1030.9,4.4,79,x,0,x
1943,02,27,6_sa,x,"PktReg",5578,1037.4,3.2,83,x,0,x
1943,02,28,7_su,x,"PktReg",5578,1036.4,7.0,77,x,0,x
1943,03,01,1_mo,x,"PktReg",5578,1039.5,7.9,85,x,0,x
1943,03,02,2_tu,x,"PktReg",5578,1034.1,8.2,87,x,0,x
1943,03,03,3_we,x,"PktReg",5578,1027.9,7.2,90,x,0,x
1943,03,04,4_th,x,"PktReg",5578,1021.1,4.4,80,x,0,x
1943,03,05,5_fr,x,"PktReg",5578,1026.8,2.9,87,x,0,x
1943,03,06,6_sa,x,"PktReg",5578,1030.2,6.8,80,x,0,x
1943,03,07,7_su,x,"PktReg",5578,1031.1,5.9,83,x,0,x
1943,03,08,1_mo,x,"PktReg",5578,1017.5,2.3,89,x,0,x
1943,03,09,2_tu,x,"PktReg",5578,1021.2,5.4,67,x,0,x
1943,03,10,3_we,x,"PktReg",5578,1020.3,4.2,72,x,0,x
1943,03,11,4_th,x,"PktReg",5578,1012.7,9.8,75,x,0,x
1943,03,12,5_fr,x,"PktReg",5578,1022.1,6.1,62,x,0,x
1943,03,13,6_sa,x,"PktReg",5578,1020.9,5.8,79,x,0,x
1943,03,14,7_su,x,"PktReg",5578,1016.5,7.3,72,x,0,x
1943,03,15,1_mo,x,"PktReg",5578,1012.1,1.3,75,x,0,x
1943,03,16,2_tu,x,"PktReg",5578,1015.8,4.6,80,x,0,x
1943,03,17,3_we,x,"PktReg",5578,1020.5,5.3,89,x,0,x
1943,03,18,4_th,x,"PktReg",5578,1016.7,8.4,75,x,0,x
1943,03,19,5_fr,x,"PktReg",5578,1012.6,6.6,75,x,0,x
1943,03,20,6_sa,x,"PktReg",5578,1015.6,5.4,74,x,0,x
1943,03,21,7_su,x,"PktReg",5578,1017.7,3.6,62,x,0,x
1943,03,22,1_mo,x,"PktReg",5578,1017.5,4.9,90,x,0,x
1943,03,23,2_tu,x,"PktReg",5578,1010.7,4.2,94,x,1,x
1943,03,24,3_we,x,"PktReg",5578,1002.3,11.6,72,x,1,x
1943,03,25,4_th,x,"PktReg",5578,998.1,8.8,98,x,1,x
1943,03,26,5_fr,x,"PktReg",5578,1006.3,8.7,89,x,1,x
1943,03,27,6_sa,x,"PktReg",5578,1010.2,9.4,92,x,0,x
1943,03,28,7_su,x,"PktReg",5578,1018.8,9.2,70,x,0,x
1943,03,29,1_mo,x,"PktReg",5578,1017.7,11.1,74,x,1,x
1943,03,30,2_tu,x,"PktReg",5578,1011.0,12.4,74,x,0,x
1943,03,31,3_we,x,"PktReg",5578,1014.2,10.5,64,x,0,x
1943,04,01,4_th,x,"PktReg",5578,1015.2,14.1,73,x,1,x
1943,04,02,5_fr,x,"PktReg",5578,1027.6,10.8,92,x,1,x
1943,04,03,6_sa,x,"PktReg",5578,1029.6,11.9,76,x,0,x
1943,04,04,7_su,x,"PktReg",5578,1027.3,11.5,83,x,0,x
1943,04,05,1_mo,x,"PktReg",5578,1016.1,13.2,74,x,0,x
1943,04,06,2_tu,x,"PktReg",5578,1017.5,8.3,60,x,0,x
1943,04,07,3_we,x,"PktReg",5578,1010.3,12.1,73,x,1,x
1943,04,08,4_th,x,"PktReg",5578,1025.8,7.4,61,x,0,x
1943,04,09,5_fr,x,"PktReg",5578,1020.3,10.8,69,x,0,x
1943,04,10,6_sa,x,"PktReg",5578,1021.2,10.1,77,x,0,x
1943,04,11,7_su,x,"PktReg",5578,1023.5,11.7,82,x,1,x
1943,04,12,1_mo,x,"PktReg",5578,1022.1,12.6,86,x,0,x
1943,04,13,2_tu,x,"PktReg",5578,1022.8,14.5,74,x,0,x
1943,04,14,3_we,x,"PktReg",5578,1022.4,13.2,74,x,0,x
1943,04,15,4_th,x,"PktReg",5578,1020.7,11.6,82,x,0,x
1943,04,16,5_fr,x,"PktReg",5578,1024.3,15.7,73,x,0,x
1943,04,17,6_sa,x,"PktReg",5578,1023.8,15.6,70,x,0,x
1943,04,18,7_su,x,"PktReg",5578,1014.4,16.4,67,x,0,x
1943,04,19,1_mo,x,"PktReg",5578,1007.1,13.0,73,x,1,x
1943,04,20,2_tu,x,"PktReg",5578,1020.2,11.6,65,x,0,x
1943,04,21,3_we,x,"PktReg",5578,1012.3,10.6,72,x,1,x
1943,04,22,4_th,x,"PktReg",5578,999.1,12.8,93,x,1,x
1943,04,23,5_fr,EF,"PktReg",5578,1004.3,10.9,92,x,1,x
1943,04,24,6_sa,ES,"PktReg",5578,1013.1,11.0,68,x,1,x
1943,04,25,7_su,EA,"PktReg",5578,1012.6,13.7,64,x,0,x
1943,04,26,1_mo,EM,"PktReg",5578,1011.8,11.7,70,x,0,x
1943,04,27,2_tu,x,"PktReg",5578,1023.4,9.0,78,x,0,x
1943,04,28,3_we,x,"PktReg",5578,1017.3,12.7,68,x,1,x
1943,04,29,4_th,x,"PktReg",5578,1017.5,11.4,68,x,1,x
1943,04,30,5_fr,x,"PktReg",5578,1010.9,11.7,94,x,1,x
1943,05,01,6_sa,x,"PktReg",5578,1016.1,10.2,65,x,1,x
1943,05,02,7_su,x,"PktReg",5578,1015.4,8.5,85,x,0,x
1943,05,03,1_mo,x,"PktReg",5578,1018.8,9.7,79,x,0,x
1943,05,04,2_tu,x,"PktReg",5578,1023.8,12.8,70,x,0,x
1943,05,05,3_we,x,"PktReg",5578,1013.4,8.6,88,x,0,x
1943,05,06,4_th,x,"PktReg",5578,1003.5,8.7,84,x,0,x
1943,05,07,5_fr,x,"PktReg",5578,1002.6,11.3,57,x,1,x
1943,05,08,6_sa,x,"PktReg",5578,973.3,10.0,77,x,1,x
1943,05,09,7_su,x,"PktReg",5578,991.4,7.5,75,x,1,x
1943,05,10,1_mo,x,"PktReg",5578,992.3,10.1,87,x,1,x
1943,05,11,2_tu,x,"PktReg",5578,1010.4,9.9,66,x,0,x
1943,05,12,3_we,x,"PktReg",5578,1017.7,13.5,91,x,0,x
1943,05,13,4_th,x,"PktReg",5578,1023.0,19.6,77,x,0,x
1943,05,14,5_fr,x,"PktReg",5578,1025.5,22.0,72,x,0,x
1943,05,15,6_sa,x,"PktReg",5578,1034.3,17.2,60,x,0,x
1943,05,16,7_su,x,"PktReg",5578,1039.1,14.7,63,x,0,x
1943,05,17,1_mo,x,"PktReg",5578,1034.7,16.0,62,x,0,x
1943,05,18,2_tu,x,"PktReg",5578,1026.8,17.3,72,x,0,x
1943,05,19,3_we,x,"PktReg",5578,1020.6,19.1,68,x,0,x
1943,05,20,4_th,x,"PktReg",5578,1018.9,17.7,76,x,0,x
1943,05,21,5_fr,x,"PktReg",5578,1019.0,16.9,74,x,0,x
1943,05,22,6_sa,x,"PktReg",5578,1011.8,18.2,66,x,1,x
1943,05,23,7_su,x,"PktReg",5578,1014.7,13.8,75,x,1,x
1943,05,24,1_mo,x,"PktReg",5578,1000.6,10.1,96,x,1,x
1943,05,25,2_tu,x,"PktReg",5578,1010.2,15.0,61,x,0,x
1943,05,26,3_we,x,"PktReg",5578,1019.9,15.8,62,x,0,x
1943,05,27,4_th,x,"PktReg",5578,1024.4,17.9,66,x,0,x
1943,05,28,5_fr,x,"PktReg",5578,1025.3,18.5,55,x,0,x
1943,05,29,6_sa,x,"PktReg",5578,1021.1,19.9,58,x,0,x
1943,05,30,7_su,x,"PktReg",5578,1012.7,16.6,77,x,0,x
1943,05,31,1_mo,x,"PktReg",5578,1011.0,17.3,56,x,1,x
1943,06,01,2_tu,x,"PktReg",5578,1004.5,14.3,62,x,1,x
1943,06,02,3_we,x,"PktReg",5578,996.5,14.2,72,x,1,x
1943,06,03,4_th,x,"PktReg",5578,1005.3,13.8,66,x,1,x
1943,06,04,5_fr,x,"PktReg",5578,1017.8,16.2,59,x,1,x
1943,06,05,6_sa,x,"PktReg",5578,1015.4,16.0,70,x,0,x
1943,06,06,7_su,x,"PktReg",5578,1018.3,15.3,55,x,0,x
1943,06,07,1_mo,x,"PktReg",5578,1022.8,18.4,51,x,1,x
1943,06,08,2_tu,x,"PktReg",5578,1016.1,16.2,86,x,0,x
1943,06,09,3_we,x,"PktReg",5578,1015.8,18.2,73,x,0,x
1943,06,10,4_th,x,"PktReg",5578,1018.1,16.7,87,x,0,x
1943,06,11,5_fr,x,"PktReg",5578,1018.2,21.4,65,x,0,x
1943,06,12,6_sa,L6,"PktReg",5578,1017.9,16.9,57,x,0,x
1943,06,13,7_su,L7,"PktReg",5578,1020.7,15.4,59,x,1,x
1943,06,14,1_mo,LS,"PktReg",5578,1012.9,13.8,59,x,1,x
1943,06,15,2_tu,x,"PktReg",5578,1008.5,14.6,66,x,1,x
1943,06,16,3_we,x,"PktReg",5578,1009.8,14.2,62,x,1,x
1943,06,17,4_th,x,"PktReg",5578,1014.7,14.9,63,x,1,x
1943,06,18,5_fr,x,"PktReg",5578,1016.8,13.0,97,x,1,x
1943,06,19,6_sa,x,"PktReg",5578,1014.0,17.0,77,x,0,x
1943,06,20,7_su,x,"PktReg",5578,1008.6,19.3,69,x,0,x
1943,06,21,1_mo,x,"PktReg",5578,1016.0,16.1,68,x,0,x
1943,06,22,2_tu,x,"PktReg",5578,1024.9,17.1,53,x,0,x
1943,06,23,3_we,x,"PktReg",5578,1025.0,16.8,59,x,0,x
1943,06,24,4_th,x,"PktReg",5578,1027.6,18.1,54,x,0,x
1943,06,25,5_fr,x,"PktReg",5578,1023.0,15.5,81,x,0,x
1943,06,26,6_sa,x,"PktReg",5578,1026.5,19.6,62,x,0,x
1943,06,27,7_su,x,"PktReg",5578,1030.5,17.4,65,x,0,x
1943,06,28,1_mo,x,"PktReg",5578,1028.9,14.2,83,x,0,x
1943,06,29,2_tu,x,"PktReg",5578,1027.2,17.7,69,x,0,x
1943,06,30,3_we,x,"PktReg",5578,1023.8,13.9,81,x,0,x
1943,07,01,4_th,x,"PktReg",5578,1021.7,19.0,61,x,0,x
1943,07,02,5_fr,x,"PktReg",5578,1022.5,17.1,72,x,0,x
1943,07,03,6_sa,x,"PktReg",5578,1021.6,15.8,82,x,0,x
1943,07,04,7_su,x,"PktReg",5578,1018.6,19.7,68,x,0,x
1943,07,05,1_mo,x,"PktReg",5578,1014.7,17.4,73,x,0,x
1943,07,06,2_tu,x,"PktReg",5578,1005.6,16.6,71,x,1,x
1943,07,07,3_we,x,"PktReg",5578,1005.4,16.5,56,x,0,x
1943,07,08,4_th,x,"PktReg",5578,1008.5,15.0,65,x,0,x
1943,07,09,5_fr,x,"PktReg",5578,1012.3,15.9,71,x,1,x
1943,07,10,6_sa,x,"PktReg",5578,1012.6,14.3,83,x,1,x
1943,07,11,7_su,x,"PktReg",5578,1007.9,18.4,85,x,1,x
1943,07,12,1_mo,x,"PktReg",5578,1006.4,18.8,76,x,1,x
1943,07,13,2_tu,x,"PktReg",5578,1011.7,16.4,72,x,0,x
1943,07,14,3_we,x,"PktReg",5578,1018.2,15.8,70,x,0,x
1943,07,15,4_th,x,"PktReg",5578,1012.7,17.5,86,x,1,x
1943,07,16,5_fr,x,"PktReg",5578,1018.5,19.6,65,x,0,x
1943,07,17,6_sa,x,"PktReg",5578,1019.6,21.1,59,x,0,x
1943,07,18,7_su,x,"PktReg",5578,1012.3,16.9,79,x,1,x
1943,07,19,1_mo,x,"PktReg",5578,1008.3,16.8,86,x,0,x
1943,07,20,2_tu,x,"PktReg",5578,1008.8,18.2,73,x,1,x
1943,07,21,3_we,x,"PktReg",5578,1012.0,15.9,94,x,1,x
1943,07,22,4_th,x,"PktReg",5578,1018.6,13.7,90,x,0,x
1943,07,23,5_fr,x,"PktReg",5578,1019.7,13.2,85,x,0,x
1943,07,24,6_sa,x,"PktReg",5578,1016.5,16.1,80,x,0,x
1943,07,25,7_su,x,"PktReg",5578,1014.8,17.7,83,x,0,x
1943,07,26,1_mo,x,"PktReg",5578,1012.8,20.4,67,x,0,x
1943,07,27,2_tu,x,"PktReg",5578,1015.5,19.8,76,x,0,x
1943,07,28,3_we,x,"PktReg",5578,1019.4,19.9,79,x,0,x
1943,07,29,4_th,x,"PktReg",5578,1022.3,22.6,71,x,0,x
1943,07,30,5_fr,x,"PktReg",5578,1020.7,24.1,64,x,0,x
1943,07,31,6_sa,S6,"PktReg",5578,1012.9,26.2,58,x,1,x
1943,08,01,7_su,S7,"PktReg",5578,1005.6,21.6,76,x,1,x
1943,08,02,1_mo,SM,"PktReg",5578,1009.4,17.7,77,x,0,x
1943,08,03,2_tu,x,"PktReg",5578,1011.4,15.8,91,x,0,x
1943,08,04,3_we,x,"PktReg",5578,1010.0,18.4,79,x,1,x
1943,08,05,4_th,x,"PktReg",5578,1002.2,16.9,89,x,1,x
1943,08,06,5_fr,x,"PktReg",5578,1005.1,15.7,83,x,0,x
1943,08,07,6_sa,x,"PktReg",5578,1018.1,15.8,77,x,1,x
